date,temp_dc_max,temp_dc_min,temp_dc_mean,precipitation_sum_mm,shortwave_radiation_mj_sum,relative_humidity_%,surface_pressure_hpa,plz_2d
2024-02-25,8.641,0.94100004,4.7368336,0.1,7.44,72.801,994.0222,38
2024-02-26,7.8910003,-0.008999996,4.33475,0.0,4.34,81.51234,995.6482,38
2024-02-27,8.191,-0.159,3.951417,0.0,8.18,86.4589,1006.28864,38
2024-02-28,7.841,-2.2589998,2.9326665,0.0,9.98,86.30062,1010.5617,38
2024-02-29,11.691,0.741,5.3535,0.0,11.58,74.45303,1004.2574,38
2024-03-01,13.091,0.541,6.3847504,0.0,9.78,82.84524,995.4545,38
2024-03-02,13.740999,5.741,8.918084,0.6,9.77,78.96514,994.91376,38
2024-03-03,13.141,4.591,8.151418,0.0,10.65,84.114746,993.50836,38
2024-03-04,13.691,2.2910001,7.0514164,0.1,7.99,90.1908,998.6888,38
2024-03-05,7.741,4.291,6.0430837,2.6,3.14,90.713905,1004.6607,38
2024-03-06,9.391,1.541,5.0368333,0.0,10.35,75.749344,1012.688,38
2024-03-07,7.741,2.5410001,4.74725,0.0,7.47,73.16105,1015.18427,38
2024-03-08,7.941,-2.0089998,2.9972503,0.0,13.26,73.293564,1008.2793,38
2024-03-09,9.141,0.841,4.711833,0.0,11.14,76.43132,997.4185,38
2024-03-10,12.341,2.191,6.826416,0.0,11.22,79.81176,991.07153,38
2024-03-11,12.490999,5.041,8.059751,0.0,10.22,81.48144,992.32196,38
2024-03-12,10.191,4.041,6.8597493,0.4,7.9,83.301056,1002.7773,38
2024-03-13,12.191,1.8909999,7.1847496,0.5,8.37,85.12588,1005.43115,38
2024-03-14,15.740999,8.141,11.145167,0.3,11.38,80.7999,1003.57684,38
2024-03-15,15.691,7.841,11.943084,3.6,9.9,78.27656,998.7222,38
2024-03-16,10.240999,4.791,8.774333,1.7,6.89,77.531136,1004.58,38
2024-03-17,10.641,2.441,6.0118327,0.0,10.05,74.691765,1013.1657,38
2024-03-18,10.290999,1.841,6.1097503,0.0,10.22,66.75711,1008.5879,38
2024-03-19,13.591,2.441,7.7451663,0.0,11.61,67.00559,1009.6792,38
2024-03-20,17.341,5.3910003,11.432667,0.3,11.42,71.78186,1009.1782,38
2024-03-21,11.740999,6.841,9.436833,7.2,6.17,83.60911,1010.07294,38
2024-03-22,14.591,6.591,10.295167,3.8,5.82,80.36509,1005.699,38
2024-03-23,8.691,3.441,6.3993325,12.900001,9.05,82.438194,996.7564,38
2024-03-24,7.541,2.441,4.599334,7.0000005,6.76,81.75357,990.74756,38
2024-03-25,9.191,1.8909999,5.6785007,3.1000001,10.41,78.48465,994.49457,38
2024-03-26,11.691,1.6409999,6.40975,0.0,12.98,70.87157,987.7073,38
2024-03-27,18.191,2.7410002,9.880583,0.0,15.96,74.854,977.40546,38
2024-03-28,13.341,5.6410003,8.522249,10.900001,11.73,78.17898,978.4123,38
2024-03-29,13.941,6.8910003,10.061833,1.0,9.04,69.232185,987.33795,38
2024-03-30,20.941,7.341,13.109749,0.1,14.86,79.91201,988.54486,38
2024-03-31,16.241,6.541,11.091,3.8,12.31,83.67657,989.31256,38
2023-04-01,10.749,4.8989997,8.865666,5.6999993,3.48,89.154144,987.7212,31
2023-04-02,7.9989996,1.349,4.1635833,0.1,12.55,70.13104,1009.3408,31
2023-04-03,6.299,-2.601,2.3510833,0.0,13.97,64.68124,1020.6675,31
2023-04-04,6.099,-3.351,1.7469167,0.0,17.43,67.67914,1017.6591,31
2023-04-05,7.949,-3.601,3.2510831,0.0,17.33,60.938416,1012.2263,31
2023-04-06,12.749,-1.151,5.5719166,0.0,19.32,57.855366,1007.21533,31
2023-04-07,12.349,1.249,6.6615005,0.0,18.63,62.02872,1007.097,31
2023-04-08,8.049,2.599,5.946916,0.4,5.95,88.915985,1013.6164,31
2023-04-09,11.599,0.299,6.4073334,0.0,13.98,80.88346,1015.3223,31
2023-04-10,16.449,3.899,10.609416,0.2,17.75,64.669716,1008.55035,31
2023-04-11,10.948999,3.249,8.315666,6.7000003,15.09,75.050285,999.53345,31
2023-04-12,11.198999,3.1990001,7.432333,3.4999998,5.87,79.42309,991.81757,31
2023-04-13,12.299,3.599,7.663582,0.5,16.27,74.333435,991.7651,31
2023-04-14,12.948999,2.549,8.069833,0.5,18.13,72.94569,998.51324,31
2023-04-15,11.349,4.249,7.353165,5.399999,4.94,91.88801,999.5034,31
2023-04-16,10.948999,6.599,8.307333,1.4000001,4.89,89.22158,1009.2949,31
2023-04-17,13.899,4.199,9.013583,0.1,17.24,75.3671,1014.4024,31
2023-04-18,12.249,5.549,8.544833,0.2,13.99,76.17575,1017.0339,31
2023-04-19,12.649,3.399,8.178166,0.0,21.11,55.46813,1015.31683,31
2023-04-20,10.948999,4.449,7.3490005,1.3000001,12.52,75.631,1008.93463,31
2023-04-21,18.549,7.4989996,12.651084,0.0,21.92,69.44207,1004.448,31
2023-04-22,21.649,9.349,15.415666,0.0,19.95,60.929615,998.2432,31
2023-04-23,17.549,10.399,13.548999,4.2,16.75,77.02106,995.4094,31
2023-04-24,12.049,6.2489996,9.571917,5.8999996,11.39,80.53509,992.2813,31
2023-04-25,9.149,3.899,6.9198337,2.6000001,18.57,71.645325,999.948,31
2023-04-26,8.899,1.099,5.278167,0.3,14.61,72.04453,1006.6997,31
2023-04-27,10.749,2.099,6.651083,0.0,18.94,68.400826,1009.4002,31
2023-04-28,15.149,4.099,9.838583,1.5,8.85,73.536316,1002.2576,31
2023-04-29,13.698999,7.199,11.244834,0.4,13.23,80.264404,1004.92316,31
2023-04-30,13.399,2.549,8.26775,0.0,24.51,73.3435,1012.2214,31
2023-05-01,18.249,3.649,11.09275,0.1,20.53,66.892265,1005.3623,31
2023-05-02,10.849,7.449,9.205251,0.8,11.75,74.5398,1011.20557,31
2023-05-03,12.698999,1.299,7.6614995,0.0,21.84,71.127495,1017.3677,31
2023-05-04,17.348999,2.349,10.157332,0.0,19.68,72.43441,1011.6426,31
2023-05-05,18.848999,6.849,12.924001,6.7999997,14.98,78.14088,1005.98773,31
2023-05-06,17.098999,9.849,13.140667,0.0,18.43,82.41762,1006.6775,31
2023-05-07,13.899,7.8989997,10.634417,0.9,11.8,81.18121,1009.74945,31
2023-05-08,18.848999,6.199,12.688582,0.0,24.56,74.99063,1011.75586,31
2023-05-09,21.249,10.049,15.461502,0.1,21.38,61.685085,1004.07697,31
2023-05-10,16.049,11.399,13.715665,8.3,9.17,78.78374,998.9646,31
2023-05-11,14.698999,10.349,12.634416,5.3,5.71,94.669395,1003.4607,31
2023-05-12,20.449,8.499,14.807332,0.0,23.03,71.684586,1006.7979,31
2023-05-13,20.399,8.899,14.951083,0.1,25.26,60.277424,1009.37524,31
2023-05-14,19.999,6.799,14.032332,0.3,24.38,68.71617,1006.6731,31
2023-05-15,19.449,8.499,13.9115,0.6,24.09,71.85685,1001.01056,31
2023-05-16,13.698999,7.8989997,10.619834,0.0,19.76,66.68648,1006.39044,31
2023-05-17,11.698999,6.3989997,9.124,0.0,20.12,68.84974,1013.53436,31
2023-05-18,14.599,2.049,8.776083,0.0,22.75,68.20862,1017.0781,31
2023-05-19,17.499,6.699,12.201084,0.0,22.75,63.740597,1015.1333,31
2023-05-20,16.499,9.399,13.334418,0.0,15.54,72.66685,1012.40936,31
2023-05-21,24.649,11.649,17.342752,0.1,18.84,77.51861,1006.4971,31
2023-05-22,25.098999,14.698999,19.190666,6.4999995,22.69,75.06918,1003.37665,31
2023-05-23,16.499,8.698999,13.269835,1.0,11.06,80.48733,1005.9616,31
2023-05-24,13.049,5.7489996,9.682334,1.0,9.17,79.71091,1011.4341,31
2023-05-25,15.948999,5.299,11.430251,0.0,19.14,78.83274,1015.285,31
2023-05-26,16.499,6.449,11.578167,0.0,28.56,71.41953,1017.8128,31
2023-05-27,19.249,5.199,12.953167,0.0,28.24,71.508965,1015.9156,31
2023-05-28,21.949,9.299,16.376083,0.0,27.36,60.688507,1009.8696,31
2023-05-29,18.299,9.399,13.936501,0.0,26.86,63.763,1012.3581,31
2023-05-30,17.598999,7.1489997,13.040666,0.0,21.04,70.95048,1014.7789,31
2023-05-31,22.699,8.799,16.232332,0.0,28.7,67.09249,1013.8408,31
2023-06-01,16.999,8.749,12.678166,0.0,23.04,76.13561,1009.977,31
2023-06-02,17.848999,9.198999,13.50525,0.1,18.81,64.23044,1009.73676,31
2023-06-03,18.799,7.2489996,13.673999,0.0,27.99,46.554016,1011.8731,31
2023-06-04,22.098999,6.599,15.278167,0.0,29.44,52.989883,1011.0134,31
2023-06-05,24.098999,9.149,17.755249,0.0,28.66,54.91411,1010.11395,31
2023-06-06,23.249,11.549,18.192747,0.0,19.16,58.94833,1008.7225,31
2023-06-07,23.549,15.899,19.205252,0.5,20.79,65.33509,1008.57574,31
2023-06-08,26.098999,13.999,20.032333,4.3999996,25.79,63.58968,1006.39557,31
2023-06-09,26.549,14.999,21.109419,0.0,27.46,59.800823,1005.35895,31
2023-06-10,27.149,12.899,20.399,0.0,27.77,63.439854,1006.54425,31
2023-06-11,26.899,15.349,21.446917,0.0,28.83,55.02998,1007.8322,31
2023-06-12,25.799,13.448999,20.526083,0.0,28.67,48.05055,1007.0852,31
2023-06-13,26.649,11.799,19.903166,0.0,27.26,44.005188,1004.97186,31
2023-06-14,22.799,12.948999,18.288586,0.0,24.25,52.844944,1007.4531,31
2023-06-15,23.649,12.399,18.655249,0.0,23.9,53.75745,1008.3277,31
2023-06-16,24.449,12.399,18.007334,5.2,21.45,67.79277,1006.1109,31
2023-06-17,24.149,12.749,18.992748,0.0,28.38,63.942417,1003.9912,31
2023-06-18,27.749,12.499,21.5865,0.0,24.97,55.48648,1003.08325,31
2023-06-19,27.348999,18.999,23.705252,1.1,23.76,51.202923,1001.43,31
2023-06-20,26.848999,18.149,22.288584,1.7000002,19.27,71.57717,1002.1128,31
2023-06-21,26.299,18.949,22.513582,4.3999996,24.11,71.477615,1004.80524,31
2023-06-22,26.899,16.649,21.659414,9.599999,20.47,77.331406,1006.0435,31
2023-06-23,21.299,15.899,18.071917,45.499996,7.97,87.8148,1006.8154,31
2023-06-24,25.098999,11.799,19.346918,0.0,25.56,70.46649,1013.1629,31
2023-06-25,27.598999,16.449,22.361502,0.1,26.58,67.36891,1008.2322,31
2023-06-26,24.749,16.699,21.394835,0.4,24.8,63.795475,1003.8701,31
2023-06-27,20.549,12.999,16.684416,1.0,24.46,70.517746,1007.2906,31
2023-06-28,21.549,11.948999,17.305248,0.0,23.25,71.860435,1007.12354,31
2023-06-29,23.098999,16.799,19.784416,0.70000005,13.93,77.574165,1004.2072,31
2023-06-30,21.149,15.149,18.163584,4.8,19.61,74.57685,1001.04376,31
2023-07-01,20.149,14.249,17.363585,2.8999999,8.56,71.492714,994.9589,31
2023-07-02,19.899,14.249,17.084417,2.8999996,19.94,67.373116,996.7212,31
2023-07-03,19.399,13.549,16.63025,0.1,17.99,59.11818,998.80634,31
2023-07-04,20.598999,14.749,17.165667,1.1,21.75,63.70753,1000.7924,31
2023-07-05,20.049,15.099,17.29275,3.1,19.21,63.838715,998.44775,31
2023-07-06,21.499,12.549,17.29275,0.1,23.77,65.48947,1006.40204,31
2023-07-07,26.699,11.099,19.626081,0.0,29.08,59.274532,1010.1176,31
2023-07-08,30.299,13.299,22.55525,0.0,27.8,57.323307,1008.6574,31
2023-07-09,32.399,16.848999,25.394835,0.0,24.3,54.323044,1008.3934,31
2023-07-10,24.999,18.649,21.682333,4.1,19.75,72.16428,1008.5476,31
2023-07-11,29.449,15.999,23.328169,0.0,25.72,62.032925,1003.8299,31
2023-07-12,23.799,18.049,21.151085,2.6,25.98,65.71189,999.07135,31
2023-07-13,22.848999,15.099,18.157331,1.2,23.23,66.42952,1004.7037,31
2023-07-14,25.499,12.599,19.811499,0.2,20.54,63.82255,1004.87384,31
2023-07-15,29.749,18.449,23.253166,4.4,18.78,60.120773,997.48444,31
2023-07-16,24.299,17.049,20.778168,1.7,23.85,62.907635,1001.90216,31
2023-07-17,22.799,14.999,18.757332,0.5,24.84,61.847355,1006.6301,31
2023-07-18,23.799,13.198999,18.580252,0.1,23.26,64.112404,1008.20917,31
2023-07-19,23.199,13.549,18.773998,0.4,21.48,62.84154,1001.655,31
2023-07-20,21.499,13.499,17.159414,0.2,23.1,66.62112,1002.7412,31
2023-07-21,21.149,12.249,16.64483,6.5999994,20.14,70.802284,1000.32697,31
2023-07-22,21.749,12.049,16.774,0.1,19.67,67.55456,1002.1946,31
2023-07-23,21.649,14.649,18.28025,2.4,11.64,74.20043,997.7664,31
2023-07-24,22.699,15.499,18.501083,16.0,14.63,84.470436,992.4947,31
2023-07-25,18.499,12.948999,15.7094145,0.70000005,18.41,74.489876,994.8316,31
2023-07-26,19.549,10.999,15.178165,0.2,20.88,68.49428,1000.1113,31
2023-07-27,17.749,12.198999,15.446915,6.3999996,5.93,85.20777,996.41656,31
2023-07-28,24.299,16.649,19.80525,2.6000004,19.45,81.27369,995.1677,31
2023-07-29,23.449,16.799,19.332333,8.5,17.76,80.44522,996.61005,31
2023-07-30,20.848999,15.198999,17.774,0.1,19.47,73.61605,999.41364,31
2023-07-31,20.199,15.448999,17.298998,17.5,9.95,83.186806,996.34576,31
2023-08-01,19.249,15.549,17.126081,26.600002,17.09,82.19027,988.0629,31
2023-08-02,20.899,14.549,17.113583,6.7999997,10.9,81.28217,985.89386,31
2023-08-03,20.149,15.549,17.532333,7.999999,17.48,80.48452,985.9055,31
2023-08-04,20.699,14.249,16.957335,2.4,18.11,80.787254,1000.4671,31
2023-08-05,21.848999,11.599,16.784416,2.1,21.51,76.65165,1002.39264,31
2023-08-06,20.449,13.299,16.39483,11.500001,19.31,84.52503,994.593,31
2023-08-07,18.249,13.299,14.855248,2.1000001,13.56,79.70136,998.79346,31
2023-08-08,18.049,12.198999,15.034416,1.4000001,17.38,70.40475,1000.5638,31
2023-08-09,20.049,10.549,15.721916,0.4,20.91,68.36344,1003.8496,31
2023-08-10,20.799,9.049,15.496917,0.1,19.13,73.424,1009.86163,31
2023-08-11,27.049,12.549,20.015665,0.0,23.53,71.082954,1009.82306,31
2023-08-12,25.749,17.199,20.91358,1.5000001,14.74,80.921104,1005.4563,31
2023-08-13,23.699,16.149,19.634418,0.0,17.34,75.0929,1006.4561,31
2023-08-14,27.399,14.049,20.838583,0.0,18.3,79.1957,1004.5327,31
2023-08-15,26.649,19.098999,21.85525,5.2000003,11.7,85.21868,1004.79816,31
2023-08-16,23.149,15.698999,19.534414,5.6,15.36,84.059074,1009.63525,31
2023-08-17,18.799,17.098999,17.932333,17.800003,6.07,91.18482,1008.414,31
2023-08-18,27.699,14.948999,21.092752,0.2,18.37,84.8906,1006.7221,31
2023-08-19,31.249,19.949,24.296919,0.3,16.16,77.35,1005.6723,31
2023-08-20,27.348999,17.598999,22.513582,0.0,18.21,73.97698,1011.1372,31
2023-08-21,24.399,17.098999,20.915665,0.0,18.67,70.90368,1012.1224,31
2023-08-22,24.999,16.449,20.542747,0.4,15.99,72.57618,1009.42456,31
2023-08-23,24.449,13.049,19.084417,0.0,19.69,75.04294,1008.89594,31
2023-08-24,26.999,13.698999,20.82608,0.1,17.29,75.67429,1004.75806,31
2023-08-25,23.598999,18.249,20.869835,15.200001,12.41,83.42826,998.1254,31
2023-08-26,20.848999,15.499,18.376081,0.2,18.17,74.551636,999.29584,31
2023-08-27,20.598999,13.698999,16.582333,1.9,14.67,74.807304,998.61053,31
2023-08-28,18.949,11.299,15.184418,0.3,16.63,76.90817,1000.4785,31
2023-08-29,19.098999,11.698999,15.136498,0.0,17.3,78.71941,999.8791,31
2023-08-30,19.699,11.149,14.863584,4.0,15.49,81.23205,996.155,31
2023-08-31,16.799,10.698999,13.736499,7.8,13.93,79.886894,998.19855,31
2023-09-01,19.249,10.948999,14.949,0.3,12.12,83.12882,1002.8352,31
2023-09-02,21.149,11.698999,16.219831,0.2,12.6,87.94233,1009.3708,31
2023-09-03,20.449,11.899,16.832335,0.0,17.19,76.60207,1016.2487,31
2023-09-04,23.348999,10.149,16.973999,0.0,19.68,74.5958,1016.6971,31
2023-09-05,27.848999,15.049,20.95108,0.0,19.04,67.7017,1011.6353,31
2023-09-06,28.049,14.599,21.476082,0.0,19.05,68.4887,1010.9868,31
2023-09-07,27.348999,12.049,20.076084,0.0,19.01,70.63499,1011.13226,31
2023-09-08,28.749,14.049,21.009415,0.0,19.05,66.31634,1008.2891,31
2023-09-09,28.649,14.349,21.326082,0.0,18.72,69.79362,1006.3635,31
2023-09-10,27.348999,14.499,21.067747,0.0,17.99,78.73811,1006.98975,31
2023-09-11,29.348999,15.448999,22.41567,0.0,17.55,72.93839,1003.2121,31
2023-09-12,23.449,17.149,20.23025,7.4,12.44,87.17344,1002.072,31
2023-09-13,20.249,12.999,16.738585,17.100002,6.75,88.35186,1004.25903,31
2023-09-14,17.199,7.7489996,13.315666,0.0,14.07,74.74666,1011.9673,31
2023-09-15,21.598999,7.799,14.703166,0.0,14.99,78.545654,1009.2986,31
2023-09-16,24.399,12.149,17.951082,0.0,16.12,74.30169,1004.82587,31
2023-09-17,25.949,15.198999,19.794832,5.0,12.0,79.47336,1003.2173,31
2023-09-18,23.598999,18.348999,20.621916,0.2,9.59,74.59574,996.2159,31
2023-09-19,19.598999,14.198999,16.911499,0.0,12.11,66.81486,998.1904,31
2023-09-20,23.249,15.549,18.928167,0.0,13.12,67.34282,997.8233,31
2023-09-21,22.999,15.948999,18.986502,5.4,9.38,72.129036,990.62427,31
2023-09-22,18.848999,12.549,15.773998,1.4000001,11.73,76.650085,990.9761,31
2023-09-23,16.399,11.599,13.863584,0.2,10.73,76.09568,1001.55426,31
2023-09-24,18.848999,10.299,14.088582,0.0,14.8,77.58209,1014.16113,31
2023-09-25,20.249,10.448999,14.715665,0.0,14.4,70.64295,1013.6118,31
2023-09-26,22.348999,8.899,15.257336,0.0,13.69,77.215355,1011.0505,31
2023-09-27,23.848999,11.698999,17.3115,0.0,12.05,80.055756,1008.8787,31
2023-09-28,24.149,16.399,19.651083,0.0,12.42,75.81281,1005.8386,31
2023-09-29,23.449,14.999,18.788584,1.8000001,8.68,81.103905,1005.8767,31
2023-09-30,18.399,11.399,14.659415,0.0,11.38,79.16012,1014.2823,31
2023-10-01,21.098999,13.249,16.519833,0.0,8.78,71.95788,1012.55585,31
2023-10-02,24.449,14.249,18.569832,0.0,10.93,78.90336,1009.0503,31
2023-10-03,21.249,12.198999,17.019835,6.2,4.47,76.51774,1002.29877,31
2023-10-04,16.949,11.799,13.919831,0.2,9.5,74.47475,1013.0549,31
2023-10-05,16.848999,12.499,14.5115,0.5,7.33,77.78579,1011.89496,31
2023-10-06,18.848999,11.599,15.084415,0.0,10.17,75.666336,1011.4751,31
2023-10-07,20.348999,14.099,16.728167,0.4,4.91,79.16868,1007.4284,31
2023-10-08,17.449,11.349,13.284417,7.6,7.28,80.08202,1013.1909,31
2023-10-09,16.598999,11.749,14.807334,15.4,1.93,90.19799,1007.3643,31
2023-10-10,21.098999,13.899,17.034414,1.6,7.41,82.55962,1007.4109,31
2023-10-11,22.149,16.799,19.030249,0.0,10.13,60.933746,1001.3726,31
2023-10-12,18.899,13.849,15.415666,19.5,2.12,86.35331,1001.7903,31
2023-10-13,23.249,15.149,18.780249,3.3,6.66,80.963905,996.593,31
2023-10-14,18.299,8.698999,13.359417,8.9,10.13,72.869606,996.38226,31
2023-10-15,9.899,6.2489996,7.85525,0.3,9.05,72.668144,1006.4461,31
2023-10-16,10.448999,4.949,7.6698327,0.2,5.41,80.95841,1010.5959,31
2023-10-17,10.149,3.9490001,6.682333,0.1,6.14,89.35897,1009.83905,31
2023-10-18,10.299,0.09899999,5.557333,0.0,7.63,84.70105,1001.13104,31
2023-10-19,13.799,7.449,9.007333,14.9000025,3.33,94.06368,985.6087,31
2023-10-20,8.698999,6.1489997,7.5448327,13.0,1.08,97.34928,976.65625,31
2023-10-21,16.848999,9.499,12.940666,4.799999,8.03,81.69004,983.2495,31
2023-10-22,15.049,10.749,12.396916,0.5,6.6,74.81873,995.3288,31
2023-10-23,14.899,8.749,11.46775,0.1,7.21,87.95443,1002.15424,31
2023-10-24,14.698999,9.448999,12.140667,2.1000001,3.84,87.35873,993.56744,31
2023-10-25,13.049,7.7489996,10.119834,8.3,6.21,87.01004,988.8782,31
2023-10-26,11.249,5.849,9.742749,5.0999994,1.76,95.748566,983.544,31
2023-10-27,10.049,5.349,8.107333,9.5,1.8,96.86433,982.80884,31
2023-10-28,13.049,8.599,10.205249,5.2,5.36,89.38856,987.33246,31
2023-10-29,16.348999,9.349,12.942749,5.2000003,5.28,79.86149,985.7471,31
2023-10-30,15.899,11.099,13.005249,3.6,6.69,78.6909,989.607,31
2023-10-31,12.349,9.249,10.969833,2.8999999,3.64,87.739586,988.153,31
2023-11-01,14.399,8.799,11.3865,3.1999998,3.28,85.53357,991.88153,31
2023-11-02,13.948999,9.249,11.667748,0.2,2.35,71.57007,976.89624,31
2023-11-03,11.549,7.8989997,9.684417,0.0,3.75,70.98325,974.361,31
2023-11-04,11.149,5.849,8.190665,2.8999999,4.16,76.52999,974.00244,31
2023-11-05,11.698999,8.649,9.851083,5.5999994,3.28,85.08692,967.3088,31
2023-11-06,12.349,8.749,9.848999,0.4,4.33,77.120865,987.7886,31
2023-11-07,11.899,7.2489996,9.023998,0.0,5.26,80.86761,997.5386,31
2023-11-08,11.049,7.549,8.903165,2.4,3.82,77.57307,999.895,31
2023-11-09,9.999,7.9989996,8.936499,6.299999,1.3,86.69334,991.87787,31
2023-11-10,10.049,5.299,7.659416,3.1,4.11,80.17978,987.29095,31
2023-11-11,7.449,5.1489997,6.161499,16.900003,2.19,91.23669,990.0625,31
2023-11-12,8.649,3.4490001,5.46775,0.4,4.18,89.458275,995.66656,31
2023-11-13,12.149,1.649,6.0989995,4.2,1.53,90.995186,993.2095,31
2023-11-14,11.749,9.399,10.586499,4.7,3.52,82.26577,989.25104,31
2023-11-15,9.948999,7.299,8.73025,6.1,1.74,91.11677,998.45844,31
2023-11-16,8.299,2.749,6.738582,1.1,4.46,86.71569,1001.4033,31
2023-11-17,7.299,1.4990001,4.0073338,0.1,3.9,88.65912,1006.533,31
2023-11-18,6.849,1.249,4.7364993,6.6,3.56,90.922676,1010.8269,31
2023-11-19,12.099,6.1489997,9.882333,8.499999,4.14,87.2353,996.37286,31
2023-11-20,10.549,6.6489997,9.390667,8.6,1.45,91.29583,995.8965,31
2023-11-21,7.599,3.1990001,6.0469165,3.0,1.09,93.18213,1004.7004,31
2023-11-22,2.849,-2.201,0.82608336,0.0,3.11,83.81604,1016.72345,31
2023-11-23,10.249,3.9490001,8.121917,5.3,0.82,87.07974,1004.41235,31
2023-11-24,8.349,1.949,4.319833,4.4999995,2.78,85.60349,993.21436,31
2023-11-25,5.1489997,-0.30100003,1.8135834,1.8000001,2.27,84.419136,995.946,31
2023-11-26,4.1489997,-1.601,1.6323332,1.3000001,2.58,91.27755,1001.5569,31
2023-11-27,4.349,0.89900005,2.7177498,13.999999,0.9,96.249565,992.3874,31
2023-11-28,0.849,-2.501,-0.51558334,4.5999994,2.92,87.65621,990.7581,31
2023-11-29,1.7490001,-4.3510003,-0.27391663,3.0,1.34,83.10571,989.98944,31
2023-11-30,1.199,-4.3510003,-1.2468332,0.2,3.38,92.72991,991.76935,31
2023-12-01,-1.651,-5.701,-2.8239172,0.0,2.39,90.26382,995.51245,31
2023-12-02,-1.101,-3.451,-2.0010002,1.8000002,0.76,88.476204,1000.56836,31
2023-12-03,1.449,-3.651,-0.9155832,1.3,1.71,90.97108,1008.8809,31
2023-12-04,0.299,-3.251,-0.82600015,1.5,1.82,77.389595,1002.0926,31
2023-12-05,4.3989997,-0.30100003,1.7698332,3.9,0.93,90.15265,993.55096,31
2023-12-06,2.349,0.549,1.3635832,1.3000001,0.59,94.540184,999.8575,31
2023-12-07,3.649,-0.951,1.6094166,0.0,2.96,90.88308,1007.7273,31
2023-12-08,3.749,-1.301,1.1344167,2.3999999,0.67,86.10024,999.7158,31
2023-12-09,6.799,3.649,4.896916,5.7999997,2.19,92.39799,995.77545,31
2023-12-10,8.099,4.9989996,7.186499,8.799999,0.6,86.41754,989.2874,31
2023-12-11,9.299,6.4989996,8.113583,5.5999994,0.86,88.51168,987.58496,31
2023-12-12,8.649,5.349,6.674,0.90000004,2.23,89.359215,994.3018,31
2023-12-13,8.499,4.7489996,6.6802487,6.0,2.03,94.33085,988.08887,31
2023-12-14,4.549,1.649,3.2802503,0.0,1.04,91.99578,1004.11383,31
2023-12-15,6.9989996,2.4490001,4.8344164,0.5,1.41,92.87136,1019.82904,31
2023-12-16,7.8989997,3.899,6.001083,0.0,1.31,87.1056,1025.5914,31
2023-12-17,8.599,6.3989997,7.7469163,0.0,1.65,88.36117,1023.2283,31
2023-12-18,6.599,4.8989997,5.842749,0.2,1.45,85.033936,1018.2845,31
2023-12-19,7.099,5.349,6.3323326,13.199999,0.36,90.43343,1007.34906,31
2023-12-20,6.7489996,4.599,5.749,7.6000004,0.55,92.90777,998.88354,31
2023-12-21,9.499,4.1489997,7.219832,16.9,0.53,91.25924,982.9309,31
2023-12-22,5.699,2.899,4.201083,5.7999997,1.84,84.06666,984.5911,31
2023-12-23,7.6489997,1.7490001,3.7219162,25.800001,0.3,93.309784,991.7769,31
2023-12-24,10.749,7.349,8.873999,11.699999,0.49,93.515114,990.33405,31
2023-12-25,10.999,8.799,9.803165,6.0,1.61,90.55242,992.5955,31
2023-12-26,10.698999,4.799,8.553166,9.8,2.98,84.519966,997.8947,31
2023-12-27,7.6489997,0.299,4.1677504,0.5,1.12,88.8769,1006.98364,31
2023-12-28,10.649,7.199,8.996917,0.70000005,2.98,72.92701,999.4537,31
2023-12-29,10.198999,8.049,8.994832,9.800001,1.44,80.69726,995.43207,31
2023-12-30,8.299,5.199,6.717749,0.7,2.79,85.01807,999.28906,31
2023-12-31,10.149,5.2489996,7.2135825,0.0,1.85,79.50803,992.5224,31
2024-01-01,7.4989996,4.299,6.253166,1.0,1.53,80.03839,992.32806,31
2024-01-02,10.448999,3.9490001,7.144833,16.8,0.85,89.56638,984.80585,31
2024-01-03,10.749,7.6489997,8.834416,0.8000001,1.5,83.257965,977.4107,31
2024-01-04,7.549,2.4490001,4.8573337,2.0000002,1.01,86.149055,987.9002,31
2024-01-05,8.349,2.4490001,5.33025,3.6999998,3.0,90.28826,990.6592,31
2024-01-06,5.8989997,-0.25100002,3.617751,1.3000002,0.69,93.41276,996.6375,31
2024-01-07,-0.551,-3.501,-1.6176667,0.0,2.17,78.160576,1011.5405,31
2024-01-08,-2.401,-6.051,-4.134333,0.1,4.33,66.69107,1020.63556,31
2024-01-09,-3.701,-8.401,-6.5759997,0.0,4.46,66.947655,1024.6033,31
2024-01-10,-2.751,-8.301001,-6.4655833,0.0,4.5,60.96614,1021.1943,31
2024-01-11,-0.35099998,-9.051001,-4.7426667,0.0,2.75,81.804115,1021.2287,31
